lemma,upos,HS_entry_ref
decoration,NOUN,4128
or,CCONJ,4128
similar,ADJ,4128
purpose,NOUN,4128
(,PUNCT,4128
excl,INTJ,4128
.,PUNCT,4128
goods,NOUN,4128
of,ADP,4128
heading,NOUN,4128
7018,NUM,4128
",",PUNCT,4128
glass,NOUN,4128
preserve,VERB,4128
jar,NOUN,4128
"""",PUNCT,4128
sterilising,VERB,4128
jar,NOUN,4128
"""",PUNCT,4128
",",PUNCT,4128
mirror,NOUN,4128
",",PUNCT,4128
lead,VERB,4128
light,NOUN,4128
and,CCONJ,4128
the,DET,4128
like,ADJ,4128
",",PUNCT,4128
lighting,NOUN,4128
fitting,NOUN,4128
and,CCONJ,4128
part,NOUN,4128
thereof,ADV,4128
",",PUNCT,4128
atomizer,NOUN,4128
for,ADP,4128
perfume,NOUN,4128
and,CCONJ,4128
the,DET,4128
like,ADJ,4128
",",PUNCT,4128
vacuum,ADJ,4128
flask,NOUN,4128
and,CCONJ,4128
other,ADJ,4128
vacuum,NOUN,4128
vessel,NOUN,4128
),PUNCT,4128
Glassware,VERB,4129
of,ADP,4129
glass,NOUN,4129
ceramics,NOUN,4129
",",PUNCT,4129
of,ADP,4129
a,DET,4129
kind,NOUN,4129
use,VERB,4129
for,ADP,4129
table,NOUN,4129
",",PUNCT,4129
kitchen,NOUN,4129
",",PUNCT,4129
toilet,NOUN,4129
",",PUNCT,4129
office,NOUN,4129
",",PUNCT,4129
indoor,ADJ,4129
decoration,NOUN,4129
or,CCONJ,4129
similar,ADJ,4129
purpose,NOUN,4129
(,PUNCT,4129
excl,INTJ,4129
.,PUNCT,4129
goods,NOUN,4129
of,ADP,4129
heading,NOUN,4129
7018,NUM,4129
",",PUNCT,4129
cook,NOUN,4129
hob,NOUN,4129
",",PUNCT,4129
lead,VERB,4129
light,NOUN,4129
and,CCONJ,4129
the,DET,4129
like,ADJ,4129
",",PUNCT,4129
lighting,NOUN,4129
fitting,NOUN,4129
and,CCONJ,4129
part,NOUN,4129
thereof,ADV,4129
",",PUNCT,4129
atomizer,NOUN,4129
for,ADP,4129
perfume,NOUN,4129
and,CCONJ,4129
the,DET,4129
like,ADJ,4129
),PUNCT,4129
drink,NOUN,4130
glass,NOUN,4130
",",PUNCT,4130
stemware,NOUN,4130
",",PUNCT,4130
of,ADP,4130
lead,ADJ,4130
crystal,NOUN,4130
drink,NOUN,4131
glass,NOUN,4131
",",PUNCT,4131
stemware,NOUN,4131
(,PUNCT,4131
excl,INTJ,4131
.,PUNCT,4131
of,ADP,4131
glass,NOUN,4131
ceramics,NOUN,4131
or,CCONJ,4131
of,ADP,4131
lead,ADJ,4131
crystal,NOUN,4131
),PUNCT,4131
drink,VERB,4132
glass,NOUN,4132
of,ADP,4132
lead,NOUN,4132
crystal,NOUN,4132
(,PUNCT,4132
excl,INTJ,4132
.,PUNCT,4132
stemware,NOUN,4132
),PUNCT,4132
drinking,NOUN,4133
glass,NOUN,4133
(,PUNCT,4133
excl,INTJ,4133
.,PUNCT,4133
glass,NOUN,4133
of,ADP,4133
glass,NOUN,4133
ceramics,NOUN,4133
or,CCONJ,4133
of,ADP,4133
lead,ADJ,4133
crystal,NOUN,4133
and,CCONJ,4133
stemware,NOUN,4133
),PUNCT,4133
Glassware,NOUN,4134
of,ADP,4134
lead,ADJ,4134
crystal,NOUN,4134
",",PUNCT,4134
of,ADP,4134
a,DET,4134
kind,NOUN,4134
use,VERB,4134
for,ADP,4134
table,NOUN,4134
or,CCONJ,4134
kitchen,NOUN,4134
purpose,NOUN,4134
(,PUNCT,4134
excl,INTJ,4134
.,PUNCT,4134
article,NOUN,4134
of,ADP,4134
heading,NOUN,4134
7018,NUM,4134
",",PUNCT,4134
drink,VERB,4134
glass,NOUN,4134
",",PUNCT,4134
glass,NOUN,4134
preserve,VERB,4134
jar,NOUN,4134
"""",PUNCT,4134
sterilising,VERB,4134
jar,NOUN,4134
"""",PUNCT,4134
",",PUNCT,4134
vacuum,ADJ,4134
flask,NOUN,4134
and,CCONJ,4134
other,ADJ,4134
vacuum,NOUN,4134
vessel,NOUN,4134
),PUNCT,4134
Glassware,VERB,4135
for,ADP,4135
table,NOUN,4135
or,CCONJ,4135
kitchen,NOUN,4135
purpose,NOUN,4135
of,ADP,4135
glass,NOUN,4135
have,VERB,4135
a,DET,4135
linear,NOUN,4135
coefficient,NOUN,4135
of,ADP,4135
expansion,NOUN,4135
<=,SYM,4135
5,NUM,4135
x,SYM,4135
10,NUM,4135
-,SYM,4135
6,NUM,4135
per,ADP,4135
kelvin,NOUN,4135
within,ADP,4135
a,DET,4135
temperature,NOUN,4135
range,NOUN,4135
of,ADP,4135
0,NUM,4135
C,PROPN,4135
to,ADP,4135
300C,PROPN,4135
(,PUNCT,4135
excl,INTJ,4135
.,PUNCT,4135
glassware,NOUN,4135
of,ADP,4135
glass,NOUN,4135
ceramics,NOUN,4135
or,CCONJ,4135
lead,NOUN,4135
crystal,NOUN,4135
",",PUNCT,4135
article,NOUN,4135
of,ADP,4135
heading,NOUN,4135
7018,NUM,4135
",",PUNCT,4135
drink,VERB,4135
glass,NOUN,4135
",",PUNCT,4135
glass,NOUN,4135
preserve,VERB,4135
jar,NOUN,4135
"""",PUNCT,4135
sterilising,VERB,4135
jar,NOUN,4135
"""",PUNCT,4135
",",PUNCT,4135
vacuum,ADJ,4135
flask,NOUN,4135
and,CCONJ,4135
other,ADJ,4135
vacuum,NOUN,4135
vessel,NOUN,4135
),PUNCT,4135
Glassware,VERB,4136
for,ADP,4136
table,NOUN,4136
or,CCONJ,4136
kitchen,NOUN,4136
purpose,NOUN,4136
(,PUNCT,4136
excl,INTJ,4136
.,PUNCT,4136
glass,NOUN,4136
have,VERB,4136
a,DET,4136
linear,NOUN,4136
coefficient,NOUN,4136
of,ADP,4136
expansion,NOUN,4136
<=,SYM,4136
5,NUM,4136
x,SYM,4136
10,NUM,4136
-,SYM,4136
6,NUM,4136
per,ADP,4136
kelvin,NOUN,4136
within,ADP,4136
a,DET,4136
temperature,NOUN,4136
range,NOUN,4136
of,ADP,4136
0c,PROPN,4136
to,ADP,4136
300C,PROPN,4136
",",PUNCT,4136
glassware,NOUN,4136
of,ADP,4136
glass,NOUN,4136
ceramics,NOUN,4136
or,CCONJ,4136
lead,NOUN,4136
crystal,NOUN,4136
",",PUNCT,4136
article,NOUN,4136
of,ADP,4136
heading,NOUN,4136
7018,NUM,4136
",",PUNCT,4136
drink,VERB,4136
glass,NOUN,4136
",",PUNCT,4136
glass,NOUN,4136
preserve,VERB,4136
jar,NOUN,4136
"""",PUNCT,4136
sterilising,VERB,4136
jar,NOUN,4136
"""",PUNCT,4136
",",PUNCT,4136
vacuum,ADJ,4136
flask,NOUN,4136
and,CCONJ,4136
other,ADJ,4136
vacuum,NOUN,4136
vessel,NOUN,4136
),PUNCT,4136
Glassware,PROPN,4137
",",PUNCT,4137
of,ADP,4137
lead,ADJ,4137
crystal,NOUN,4137
",",PUNCT,4137
of,ADP,4137
a,DET,4137
kind,NOUN,4137
use,VERB,4137
for,ADP,4137
toilet,NOUN,4137
",",PUNCT,4137
office,NOUN,4137
",",PUNCT,4137
indoor,ADJ,4137
decoration,NOUN,4137
or,CCONJ,4137
similar,ADJ,4137
purpose,NOUN,4137
(,PUNCT,4137
excl,INTJ,4137
.,PUNCT,4137
glassware,NOUN,4137
of,ADP,4137
a,DET,4137
kind,NOUN,4137
use,VERB,4137
for,ADP,4137
table,NOUN,4137
or,CCONJ,4137
kitchen,NOUN,4137
purpose,NOUN,4137
",",PUNCT,4137
glassware,NOUN,4137
of,ADP,4137
glass,NOUN,4137
ceramics,NOUN,4137
or,CCONJ,4137
lead,NOUN,4137
crystal,NOUN,4137
",",PUNCT,4137
article,NOUN,4137
of,ADP,4137
heading,NOUN,4137
7018,NUM,4137
",",PUNCT,4137
mirror,NOUN,4137
",",PUNCT,4137
lead,VERB,4137
light,NOUN,4137
and,CCONJ,4137
the,DET,4137
like,ADJ,4137
",",PUNCT,4137
lighting,NOUN,4137
fitting,NOUN,4137
and,CCONJ,4137
part,NOUN,4137
thereof,ADV,4137
",",PUNCT,4137
atomizer,NOUN,4137
for,ADP,4137
perfume,NOUN,4137
and,CCONJ,4137
the,DET,4137
like,ADJ,4137
),PUNCT,4137
Glassware,VERB,4138
of,ADP,4138
a,DET,4138
kind,NOUN,4138
use,VERB,4138
for,ADP,4138
toilet,NOUN,4138
",",PUNCT,4138
office,NOUN,4138
",",PUNCT,4138
indoor,ADJ,4138
decoration,NOUN,4138
or,CCONJ,4138
similar,ADJ,4138
purpose,NOUN,4138
(,PUNCT,4138
excl,INTJ,4138
.,PUNCT,4138
glassware,NOUN,4138
of,ADP,4138
lead,ADJ,4138
crystal,NOUN,4138
or,CCONJ,4138
of,ADP,4138
a,DET,4138
kind,NOUN,4138
use,VERB,4138
for,ADP,4138
table,NOUN,4138
or,CCONJ,4138
kitchen,NOUN,4138
purpose,NOUN,4138
",",PUNCT,4138
article,NOUN,4138
of,ADP,4138
heading,NOUN,4138
7018,NUM,4138
",",PUNCT,4138
mirror,NOUN,4138
",",PUNCT,4138
lead,VERB,4138
light,NOUN,4138
and,CCONJ,4138
the,DET,4138
like,ADJ,4138
",",PUNCT,4138
lighting,NOUN,4138
fitting,NOUN,4138
and,CCONJ,4138
part,NOUN,4138
thereof,ADV,4138
",",PUNCT,4138
atomizer,NOUN,4138
for,ADP,4138
perfume,NOUN,4138
and,CCONJ,4138
the,DET,4138
like,ADJ,4138
),PUNCT,4138
Signall,VERB,4139
glassware,NOUN,4139
and,CCONJ,4139
optical,ADJ,4139
element,NOUN,4139
of,ADP,4139
glass,NOUN,4139
",",PUNCT,4139
not,PART,4139
optically,ADV,4139
work,VERB,4139
(,PUNCT,4139
excl,INTJ,4139
.,PUNCT,4139
clock,NOUN,4139
or,CCONJ,4139
watch,VERB,4139
glass,NOUN,4139
",",PUNCT,4139
glass,NOUN,4139
for,ADP,4139
non-corrective,ADJ,4139
or,CCONJ,4139
corrective,ADJ,4139
spectacle,NOUN,4139
",",PUNCT,4139
incl,INTJ,4139
.,PUNCT,4139
hollow,ADJ,4139
glass,NOUN,4139
sphere,NOUN,4139
and,CCONJ,4139
they,PRON,4139
segment,NOUN,4139
",",PUNCT,4139
for,ADP,4139
the,DET,4139
manufacture,NOUN,4139
of,ADP,4139
such,ADJ,4139
glasses,NOUN,4139
",",PUNCT,4139
microsphere,NOUN,4139
",",PUNCT,4139
loose,VERB,4139
",",PUNCT,4139
lighting,VERB,4139
fitting,NOUN,4139
and,CCONJ,4139
part,NOUN,4139
thereof,ADV,4139
),PUNCT,4139
clock,VERB,4140
or,CCONJ,4140
watch,VERB,4140
glass,NOUN,4140
and,CCONJ,4140
similar,ADJ,4140
glasses,NOUN,4140
",",PUNCT,4140
glass,NOUN,4140
for,ADP,4140
non-corrective,ADJ,4140
or,CCONJ,4140
corrective,ADJ,4140
spectacle,NOUN,4140
",",PUNCT,4140
curve,VERB,4140
",",PUNCT,4140
bend,ADJ,4140
",",PUNCT,4140
hollow,ADJ,4140
or,CCONJ,4140
the,DET,4140
like,ADJ,4140
",",PUNCT,4140
but,CCONJ,4140
not,ADV,4140
optically,ADV,4140
work,ADJ,4140
",",PUNCT,4140
hollow,ADJ,4140
glass,NOUN,4140
sphere,NOUN,4140
and,CCONJ,4140
they,PRON,4140
segment,NOUN,4140
",",PUNCT,4140
for,ADP,4140
the,DET,4140
manufacture,NOUN,4140
of,ADP,4140
such,ADJ,4140
glasses,NOUN,4140
(,PUNCT,4140
excl,INTJ,4140
.,PUNCT,4140
flat,ADJ,4140
glass,NOUN,4140
for,ADP,4140
such,ADJ,4140
purpose,NOUN,4140
),PUNCT,4140
glass,NOUN,4141
for,ADP,4141
corrective,ADJ,4141
spectacle,NOUN,4141
",",PUNCT,4141
curve,VERB,4141
",",PUNCT,4141
bend,NOUN,4141
",",PUNCT,4141
hollow,VERB,4141
or,CCONJ,4141
the,DET,4141
like,ADJ,4141
",",PUNCT,4141
but,CCONJ,4141
not,ADV,4141
optically,ADV,4141
work,VERB,4141
(,PUNCT,4141
excl,INTJ,4141
.,PUNCT,4141
flat,ADJ,4141
glass,NOUN,4141
for,ADP,4141
such,ADJ,4141
purpose,NOUN,4141
),PUNCT,4141
clock,VERB,4142
or,CCONJ,4142
watch,VERB,4142
glass,NOUN,4142
and,CCONJ,4142
similar,ADJ,4142
glasses,NOUN,4142
",",PUNCT,4142
glass,NOUN,4142
for,ADP,4142
non-corrective,ADJ,4142
spectacle,NOUN,4142
",",PUNCT,4142
curve,VERB,4142
",",PUNCT,4142
bend,ADJ,4142
",",PUNCT,4142
hollow,ADJ,4142
or,CCONJ,4142
the,DET,4142
like,ADJ,4142
",",PUNCT,4142
but,CCONJ,4142
not,ADV,4142
optically,ADV,4142
work,ADJ,4142
",",PUNCT,4142
hollow,ADJ,4142
glass,NOUN,4142
sphere,NOUN,4142
and,CCONJ,4142
they,PRON,4142
segment,NOUN,4142
",",PUNCT,4142
for,ADP,4142
the,DET,4142
manufacture,NOUN,4142
of,ADP,4142
such,ADJ,4142
glasses,NOUN,4142
incl,VERB,4142
.,PUNCT,4142
glass,NOUN,4142
for,ADP,4142
corrective,ADJ,4142
spectacle,NOUN,4142
(,PUNCT,4142
excl,INTJ,4142
.,PUNCT,4142
flat,ADJ,4142
glass,NOUN,4142
for,ADP,4142
such,ADJ,4142
purposes,NOUN,4142
and,CCONJ,4142
glass,NOUN,4142
for,ADP,4142
corrective,ADJ,4142
spectacle,NOUN,4142
),PUNCT,4142
pave,VERB,4143
block,NOUN,4143
",",PUNCT,4143
slab,NOUN,4143
",",PUNCT,4143
brick,NOUN,4143
",",PUNCT,4143
square,NOUN,4143
",",PUNCT,4143
tile,NOUN,4143
and,CCONJ,4143
other,ADJ,4143
article,NOUN,4143
of,ADP,4143
press,VERB,4143
or,CCONJ,4143
mould,VERB,4143
glass,NOUN,4143
",",PUNCT,4143
whether,SCONJ,4143
or,CCONJ,4143
not,ADV,4143
wireed,ADJ,4143
",",PUNCT,4143
for,ADP,4143
building,NOUN,4143
or,CCONJ,4143
construction,NOUN,4143
purpose,NOUN,4143
(,PUNCT,4143
excl,INTJ,4143
.,PUNCT,4143
laminate,VERB,4143
safety,NOUN,4143
glass,NOUN,4143
and,CCONJ,4143
multiple,ADJ,4143
-,PUNCT,4143
wall,VERB,4143
insulat,VERB,4143
unit,NOUN,4143
of,ADP,4143
glass,NOUN,4143
),PUNCT,4143
;,PUNCT,4143
glass,NOUN,4143
cube,NOUN,4143
and,CCONJ,4143
glass,NOUN,4143
smallware,NOUN,4143
",",PUNCT,4143
whether,SCONJ,4143
or,CCONJ,4143
not,ADV,4143
on,ADP,4143
a,DET,4143
backing,NOUN,4143
",",PUNCT,4143
for,ADP,4143
mosaic,NOUN,4143
or,CCONJ,4143
similar,ADJ,4143
;,PUNCT,4143
lead,VERB,4143
light,NOUN,4143
and,CCONJ,4143
similar,ADJ,4143
;,PUNCT,4143
multicellular,ADJ,4143
or,CCONJ,4143
foam,ADJ,4143
glass,NOUN,4143
in,ADP,4143
block,NOUN,4143
",",PUNCT,4143
panel,NOUN,4143
",",PUNCT,4143
plate,NOUN,4143
",",PUNCT,4143
shell,NOUN,4143
or,CCONJ,4143
like,INTJ,4143
",",PUNCT,4143
n.e.,NOUN,4143
Glass,PROPN,4144
cube,NOUN,4144
and,CCONJ,4144
other,ADJ,4144
glass,NOUN,4144
smallware,NOUN,4144
",",PUNCT,4144
whether,SCONJ,4144
or,CCONJ,4144
not,ADV,4144
on,ADP,4144
a,DET,4144
backing,NOUN,4144
",",PUNCT,4144
for,ADP,4144
mosaic,NOUN,4144
or,CCONJ,4144
similar,ADJ,4144
decorative,ADJ,4144
purpose,NOUN,4144
(,PUNCT,4144
excl,INTJ,4144
.,PUNCT,4144
finish,VERB,4144
panel,NOUN,4144
and,CCONJ,4144
other,ADJ,4144
finish,VERB,4144
decorative,ADJ,4144
motifs,NOUN,4144
",",PUNCT,4144
make,VERB,4144
from,ADP,4144
glass,NOUN,4144
cub,NOUN,4144
for,ADP,4144
mosaic,NOUN,4144
),PUNCT,4144
pave,VERB,4145
block,NOUN,4145
",",PUNCT,4145
slab,NOUN,4145
",",PUNCT,4145
brick,NOUN,4145
",",PUNCT,4145
square,NOUN,4145
",",PUNCT,4145
tile,NOUN,4145
and,CCONJ,4145
other,ADJ,4145
article,NOUN,4145
of,ADP,4145
press,VERB,4145
or,CCONJ,4145
mould,VERB,4145
glass,NOUN,4145
",",PUNCT,4145
whether,SCONJ,4145
or,CCONJ,4145
not,ADV,4145
wireed,ADJ,4145
",",PUNCT,4145
for,ADP,4145
building,NOUN,4145
or,CCONJ,4145
construction,NOUN,4145
purpose,NOUN,4145
(,PUNCT,4145
excl,INTJ,4145
.,PUNCT,4145
laminate,VERB,4145
safety,NOUN,4145
glass,NOUN,4145
and,CCONJ,4145
multiple,ADJ,4145
-,PUNCT,4145
wall,VERB,4145
insulat,VERB,4145
unit,NOUN,4145
of,ADP,4145
glass,NOUN,4145
),PUNCT,4145
;,PUNCT,4145
lead,VERB,4145
light,NOUN,4145
and,CCONJ,4145
the,DET,4145
like,ADJ,4145
",",PUNCT,4145
multicellular,ADJ,4145
or,CCONJ,4145
foam,ADJ,4145
glass,NOUN,4145
in,ADP,4145
block,NOUN,4145
",",PUNCT,4145
panel,NOUN,4145
",",PUNCT,4145
plate,NOUN,4145
",",PUNCT,4145
shell,NOUN,4145
or,CCONJ,4145
similar,ADJ,4145
form,NOUN,4145
(,PUNCT,4145
excl,INTJ,4145
.,PUNCT,4145
glass,NOUN,4145
cub,NOUN,4145
and,CCONJ,4145
other,ADJ,4145
glass,NOUN,4145
smallware,NOUN,4145
for,ADP,4145
mosaic,NOUN,4145
or,CCONJ,4145
similar,ADJ,4145
decorative,ADJ,4145
purpose,NOUN,4145
),PUNCT,4145
Laboratory,PROPN,4146
",",PUNCT,4146
hygienic,ADJ,4146
or,CCONJ,4146
pharmaceutical,ADJ,4146
glassware,NOUN,4146
",",PUNCT,4146
whether,SCONJ,4146
or,CCONJ,4146
not,ADV,4146
graduate,VERB,4146
or,CCONJ,4146
calibrate,VERB,4146
(,PUNCT,4146
excl,INTJ,4146
.,PUNCT,4146
container,NOUN,4146
for,ADP,4146
the,DET,4146
conveyance,NOUN,4146
or,CCONJ,4146
packing,NOUN,4146
of,ADP,4146
goods,NOUN,4146
",",PUNCT,4146
measure,VERB,4146
",",PUNCT,4146
check,VERB,4146
or,CCONJ,4146
medical,ADJ,4146
instrument,NOUN,4146
and,CCONJ,4146
apparatus,NOUN,4146
of,ADP,4146
chapter,NOUN,4146
90,NUM,4146
),PUNCT,4146
Laboratory,PROPN,4147
",",PUNCT,4147
hygienic,ADJ,4147
or,CCONJ,4147
pharmaceutical,ADJ,4147
glassware,NOUN,4147
",",PUNCT,4147
whether,SCONJ,4147
or,CCONJ,4147
not,ADV,4147
graduate,VERB,4147
or,CCONJ,4147
calibrate,VERB,4147
",",PUNCT,4147
of,ADP,4147
fused,ADJ,4147
quartz,NOUN,4147
or,CCONJ,4147
other,ADJ,4147
fuse,VERB,4147
silica,NOUN,4147
(,PUNCT,4147
excl,INTJ,4147
.,PUNCT,4147
container,NOUN,4147
for,ADP,4147
the,DET,4147
conveyance,NOUN,4147
or,CCONJ,4147
packing,NOUN,4147
of,ADP,4147
goods,NOUN,4147
",",PUNCT,4147
measure,VERB,4147
",",PUNCT,4147
check,VERB,4147
or,CCONJ,4147
medical,ADJ,4147
instrument,NOUN,4147
and,CCONJ,4147
apparatus,NOUN,4147
of,ADP,4147
chapter,NOUN,4147
90,NUM,4147
),PUNCT,4147
Laboratory,PROPN,4148
",",PUNCT,4148
hygienic,ADJ,4148
or,CCONJ,4148
pharmaceutical,ADJ,4148
glassware,NOUN,4148
",",PUNCT,4148
whether,SCONJ,4148
or,CCONJ,4148
not,ADV,4148
graduate,VERB,4148
or,CCONJ,4148
calibrate,VERB,4148
",",PUNCT,4148
have,VERB,4148
a,DET,4148
linear,NOUN,4148
coefficient,NOUN,4148
of,ADP,4148
expansion,NOUN,4148
<=,SYM,4148
5,NUM,4148
x,SYM,4148
10,NUM,4148
-,SYM,4148
6,NUM,4148
per,ADP,4148
kelvin,NOUN,4148
within,ADP,4148
a,DET,4148
temperature,NOUN,4148
range,NOUN,4148
of,ADP,4148
0c,PROPN,4148
to,ADP,4148
300C,PROPN,4148
(,PUNCT,4148
excl,INTJ,4148
.,PUNCT,4148
glass,NOUN,4148
of,ADP,4148
fused,VERB,4148
quartz,NOUN,4148
or,CCONJ,4148
other,ADJ,4148
fused,ADJ,4148
silica,NOUN,4148
",",PUNCT,4148
containr,NOUN,4148
for,ADP,4148
the,DET,4148
conveyance,NOUN,4148
or,CCONJ,4148
packing,NOUN,4148
of,ADP,4148
goods,NOUN,4148
",",PUNCT,4148
measure,VERB,4148
",",PUNCT,4148
check,VERB,4148
or,CCONJ,4148
medical,ADJ,4148
instrument,NOUN,4148
and,CCONJ,4148
apparatus,NOUN,4148
of,ADP,4148
chapter,NOUN,4148
90,NUM,4148
),PUNCT,4148
Laboratory,PROPN,4149
",",PUNCT,4149
hygienic,ADJ,4149
or,CCONJ,4149
pharmaceutical,ADJ,4149
glassware,NOUN,4149
",",PUNCT,4149
whether,SCONJ,4149
or,CCONJ,4149
not,ADV,4149
graduate,VERB,4149
or,CCONJ,4149
calibrate,VERB,4149
(,PUNCT,4149
excl,INTJ,4149
.,PUNCT,4149
glass,NOUN,4149
have,VERB,4149
a,DET,4149
linear,NOUN,4149
coefficient,NOUN,4149
of,ADP,4149
expansion,NOUN,4149
<=,SYM,4149
5,NUM,4149
x,SYM,4149
10,NUM,4149
-,SYM,4149
6,NUM,4149
per,ADP,4149
kelvin,NOUN,4149
within,ADP,4149
a,DET,4149
temperature,NOUN,4149
range,NOUN,4149
of,ADP,4149
0c,PROPN,4149
to,ADP,4149
300,NUM,4149
C,PROPN,4149
or,CCONJ,4149
of,ADP,4149
fused,ADJ,4149
quartz,NOUN,4149
or,CCONJ,4149
other,ADJ,4149
fused,VERB,4149
silica,NOUN,4149
",",PUNCT,4149
containr,NOUN,4149
for,ADP,4149
the,DET,4149
conveyance,NOUN,4149
or,CCONJ,4149
packing,NOUN,4149
of,ADP,4149
goods,NOUN,4149
",",PUNCT,4149
measure,VERB,4149
",",PUNCT,4149
check,VERB,4149
or,CCONJ,4149
medical,ADJ,4149
instrument,NOUN,4149
and,CCONJ,4149
apparatus,NOUN,4149
of,ADP,4149
chapter,NOUN,4149
90,NUM,4149
),PUNCT,4149
Glass,PROPN,4150
bead,NOUN,4150
",",PUNCT,4150
imitation,NOUN,4150
pearl,NOUN,4150
",",PUNCT,4150
imitation,NOUN,4150
precious,ADJ,4150
or,CCONJ,4150
semi-precious,ADJ,4150
stone,NOUN,4150
and,CCONJ,4150
similar,ADJ,4150
glass,NOUN,4150
smallware,NOUN,4150
",",PUNCT,4150
and,CCONJ,4150
article,NOUN,4150
thereof,ADV,4150
(,PUNCT,4150
excl,INTJ,4150
.,PUNCT,4150
imitation,NOUN,4150
jewellery,NOUN,4150
),PUNCT,4150
;,PUNCT,4150
glass,NOUN,4150
eye,NOUN,4150
(,PUNCT,4150
excl,INTJ,4150
.,PUNCT,4150
prosthetic,ADJ,4150
article,NOUN,4150
),PUNCT,4150
;,PUNCT,4150
statuette,NOUN,4150
and,CCONJ,4150
other,ADJ,4150
ornament,NOUN,4150
of,ADP,4150
lamp,NOUN,4150
-,PUNCT,4150
work,ADJ,4150
glass,NOUN,4150
(,PUNCT,4150
excl,INTJ,4150
.,PUNCT,4150
imitation,NOUN,4150
jewellery,NOUN,4150
),PUNCT,4150
;,PUNCT,4150
glass,VERB,4150
microsphere,NOUN,4150
with,ADP,4150
a,DET,4150
diameter,NOUN,4150
of,ADP,4150
<=,SYM,4150
1,NUM,4150
mm,NUM,4150
Glass,PROPN,4151
bead,NOUN,4151
",",PUNCT,4151
imitation,NOUN,4151
pearl,NOUN,4151
",",PUNCT,4151
imitation,NOUN,4151
precious,ADJ,4151
or,CCONJ,4151
semi-precious,ADJ,4151
stone,NOUN,4151
and,CCONJ,4151
similar,ADJ,4151
glass,NOUN,4151
smallware,NOUN,4151
",",PUNCT,4151
and,CCONJ,4151
article,NOUN,4151
thereof,ADV,4151
(,PUNCT,4151
excl,INTJ,4151
.,PUNCT,4151
imitation,NOUN,4151
jewellery,NOUN,4151
),PUNCT,4151
;,PUNCT,4151
glass,NOUN,4151
eye,NOUN,4151
(,PUNCT,4151
excl,INTJ,4151
.,PUNCT,4151
prosthetic,ADJ,4151
article,NOUN,4151
),PUNCT,4151
;,PUNCT,4151
statuette,NOUN,4151
and,CCONJ,4151
other,ADJ,4151
ornament,NOUN,4151
of,ADP,4151
lamp,NOUN,4151
-,PUNCT,4151
work,ADJ,4151
glass,NOUN,4151
(,PUNCT,4151
excl,INTJ,4151
.,PUNCT,4151
imitation,NOUN,4151
jewellery,NOUN,4151
),PUNCT,4151
;,PUNCT,4151
glass,VERB,4151
microsphere,NOUN,4151
with,ADP,4151
a,DET,4151
diameter,NOUN,4151
of,ADP,4151
<=,SYM,4151
1,NUM,4151
mm,NUM,4151
Glass,PROPN,4152
microsphere,VERB,4152
<=,SYM,4152
1,NUM,4152
mm,NUM,4152
in,ADP,4152
diameter,NOUN,4152
Glass,PROPN,4153
eye,NOUN,4153
(,PUNCT,4153
excl,INTJ,4153
.,PUNCT,4153
prosthetic,ADJ,4153
article,NOUN,4153
),PUNCT,4153
;,PUNCT,4153
article,NOUN,4153
of,ADP,4153
glass,NOUN,4153
bead,NOUN,4153
",",PUNCT,4153
or,CCONJ,4153
of,ADP,4153
imitation,NOUN,4153
pearl,NOUN,4153
",",PUNCT,4153
imitation,NOUN,4153
precious,ADJ,4153
or,CCONJ,4153
semi-precious,ADJ,4153
stone,NOUN,4153
",",PUNCT,4153
statuette,NOUN,4153
and,CCONJ,4153
other,ADJ,4153
ornament,NOUN,4153
of,ADP,4153
lamp,NOUN,4153
-,PUNCT,4153
work,ADJ,4153
glass,NOUN,4153
(,PUNCT,4153
excl,INTJ,4153
.,PUNCT,4153
imitation,NOUN,4153
jewellery,NOUN,4153
),PUNCT,4153
Glass,PROPN,4154
fibre,VERB,4154
",",PUNCT,4154
incl,INTJ,4154
.,PUNCT,4154
glass,NOUN,4154
wool,NOUN,4154
",",PUNCT,4154
and,CCONJ,4154
article,NOUN,4154
thereof,ADV,4154
(,PUNCT,4154
excl,INTJ,4154
.,PUNCT,4154
mineral,ADJ,4154
wool,NOUN,4154
and,CCONJ,4154
article,NOUN,4154
thereor,ADV,4154
",",PUNCT,4154
optical,ADJ,4154
fibre,NOUN,4154
",",PUNCT,4154
fibre,VERB,4154
bundle,NOUN,4154
or,CCONJ,4154
cable,ADJ,4154
",",PUNCT,4154
electrical,ADJ,4154
insulator,NOUN,4154
or,CCONJ,4154
part,NOUN,4154
thereof,ADV,4154
",",PUNCT,4154
brush,NOUN,4154
of,ADP,4154
glass,NOUN,4154
fibre,NOUN,4154
",",PUNCT,4154
doll,NOUN,4154
',PUNCT,4154
wig,NOUN,4154
),PUNCT,4154
Glass,PROPN,4155
fibre,NOUN,4155
threads,NOUN,4155
"""",PUNCT,4155
chop,VERB,4155
strand,NOUN,4155
"""",PUNCT,4155
",",PUNCT,4155
cut,VERB,4155
into,ADP,4155
length,NOUN,4155
<=,SYM,4155
50,NUM,4155
mm,NUM,4155
Roving,NOUN,4156
of,ADP,4156
glass,NOUN,4156
fibre,NOUN,4156
Glass,PROPN,4157
staple,NOUN,4157
fibre,NOUN,4157
",",PUNCT,4157
yarn,NOUN,4157
of,ADP,4157
